tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1188,41:44.9,01:33.2,3210,Pershing Field,40.74267714,-74.05178863,3276,Marin Light Rail,40.71458404,-74.04281706,29121,Subscriber,1982,1
1169,42:29.8,01:59.8,3677,Glenwood Ave,40.72755147,-74.07106072,3639,Harborside,40.7192517,-74.034234,29518,Subscriber,1975,1
129,42:59.7,45:09.3,3214,Essex Light Rail,40.7127742,-74.0364857,3267,Morris Canal,40.71241882,-74.03852552,29604,Subscriber,1994,1
130,43:16.4,45:26.8,3214,Essex Light Rail,40.7127742,-74.0364857,3267,Morris Canal,40.71241882,-74.03852552,29643,Subscriber,1993,2
3531,43:21.2,42:13.1,3203,Hamilton Park,40.72759597,-74.04424731,3270,Jersey & 6th St,40.72528911,-74.04557168,26296,Customer,1995,1
3494,43:45.9,42:00.4,3203,Hamilton Park,40.72759597,-74.04424731,3270,Jersey & 6th St,40.72528911,-74.04557168,29627,Customer,1995,2
742,44:17.3,56:40.1,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,29569,Subscriber,1989,1
282,44:29.8,49:12.5,3211,Newark Ave,40.72152515,-74.04630454,3278,Monmouth and 6th,40.72568548,-74.04879034,26153,Subscriber,1955,2
345,44:32.5,50:17.8,3187,Warren St,40.7211236,-74.03805095,3213,Van Vorst Park,40.71848892,-74.04772663,26252,Subscriber,1979,1
324,46:12.7,51:37.1,3483,Montgomery St,40.71942,-74.05099,3276,Marin Light Rail,40.71458404,-74.04281706,29280,Subscriber,1967,1
2866,46:42.7,34:29.1,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,29537,Customer,1969,0
751,46:43.9,59:15.8,3678,Fairmount Ave,40.72572614,-74.07195926,3184,Paulus Hook,40.7141454,-74.0335519,29444,Subscriber,1980,1
404,47:23.7,54:08.2,3267,Morris Canal,40.71241882,-74.03852552,3187,Warren St,40.7211236,-74.03805095,26239,Subscriber,1993,1
393,48:04.4,54:37.6,3186,Grove St PATH,40.71958612,-74.04311746,3638,Washington St,40.7242941,-74.0354826,29226,Subscriber,1976,1
476,48:38.0,56:35.0,3202,Newport PATH,40.7272235,-74.0337589,3272,Jersey & 3rd,40.72333159,-74.04595256,29628,Subscriber,1995,2
286,48:56.7,53:43.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29608,Subscriber,1989,1
192,50:47.1,53:59.5,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,29658,Subscriber,1989,2
539,52:02.7,01:02.4,3213,Van Vorst Park,40.71848892,-74.04772663,3192,Liberty Light Rail,40.7112423,-74.0557013,26252,Subscriber,1979,1
354,52:11.3,58:05.5,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,29122,Subscriber,1991,1
542,52:11.6,01:14.0,3213,Van Vorst Park,40.71848892,-74.04772663,3192,Liberty Light Rail,40.7112423,-74.0557013,26215,Customer,1970,2
19559,53:48.6,19:48.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,29241,Customer,1969,0
1939,53:48.8,26:08.1,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,29200,Customer,1969,0
2782,53:59.7,40:22.6,3213,Van Vorst Park,40.71848892,-74.04772663,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29626,Customer,1969,0
2735,54:08.5,39:44.3,3213,Van Vorst Park,40.71848892,-74.04772663,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29261,Subscriber,1990,2
609,54:18.7,04:28.0,3267,Morris Canal,40.71241882,-74.03852552,3270,Jersey & 6th St,40.72528911,-74.04557168,29498,Subscriber,1977,2
374,54:22.6,00:37.1,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29620,Subscriber,1964,1
2702,54:40.7,39:42.7,3213,Van Vorst Park,40.71848892,-74.04772663,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29491,Customer,1969,0
1386,54:47.1,17:53.8,3638,Washington St,40.7242941,-74.0354826,3186,Grove St PATH,40.71958612,-74.04311746,29226,Subscriber,1976,1
2691,54:48.4,39:39.8,3213,Van Vorst Park,40.71848892,-74.04772663,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29496,Subscriber,1990,1
97,54:50.5,56:28.3,3202,Newport PATH,40.7272235,-74.0337589,3638,Washington St,40.7242941,-74.0354826,29284,Subscriber,1993,1
1055,55:06.5,12:42.2,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,26198,Subscriber,1989,1
345,55:27.8,01:12.9,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29608,Subscriber,1980,1
575,56:07.3,05:42.4,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3202,Newport PATH,40.7272235,-74.0337589,29300,Customer,1995,2
570,56:25.8,05:55.9,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3202,Newport PATH,40.7272235,-74.0337589,29606,Customer,1995,1
2013,56:29.5,30:02.9,3205,JC Medical Center,40.71653978,-74.04963791,3638,Washington St,40.7242941,-74.0354826,29644,Subscriber,1995,1
443,56:51.0,04:14.5,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,29449,Subscriber,1964,1
1925,58:23.6,30:29.0,3205,JC Medical Center,40.71653978,-74.04963791,3638,Washington St,40.7242941,-74.0354826,26297,Customer,1969,0
